Query genome	Reference genome	ANI_tw	AF
AI2623_v1_c3	AI2861_v1_c3	99.998	100.00
AI2623_v1_c3	AI2934_v1_c2	99.966	99.6655079826
AI2623_v1_c3	AN2351_v1_c3	99.722	100.00
AI2624_v1_c2	AI2624_v1_c2	100.000	100.00
AI2624_v1_c3	AI2623_v1_c3	99.998	94.6232583454
AI2624_v1_c3	AI2756_v1_c3	99.991	100.00
AI2624_v1_c3	AI2856_v1_c4	99.998	100.00
AI2624_v1_c3	AI2891_v1_c2	99.996	100.00
AI2624_v1_c3	AI2953_v1_c3	99.961	100.00
AI2624_v1_c3	AI2976_v1_c4	99.996	100.00
AI2624_v1_c3	AI3011_v1_c3	100.000	85.4887735849
AI2626_v1_c2	AI2603_v1_c2	99.992	100.00
AI2626_v1_c2	AI2626_v1_c2	100.000	100.00
AI2626_v1_c2	AI2655_v1_c2	98.618	69.23846898
AI2626_v1_c2	AI2677_v1_c2	98.894	72.3223449001
AI2626_v1_c2	AI2800_v1_c2	98.852	72.5377350158
AI2626_v1_c2	AI2815_v1_c2	99.552	98.6132365931
AI2626_v1_c2	AI2837_v1_c2	99.497	95.4710662461
AI2626_v1_c2	AI2851_v1_c2	99.976	95.2197833859
AI2626_v1_c2	AI2867_v1_c2	98.749	75.8794532072
AI2626_v1_c2	AI2885_v1_c2	98.634	53.7753017876
AI2626_v1_c2	AI3052_v1_c2	99.993	100.00
AI2626_v1_c2	AN2344_v1_c2	99.455	90.6321745531
AI2626_v1_c2	AN2361_v1_c2	99.292	84.3098864353
AI2626_v1_c3	AI2849_v1_c5	99.515	97.4192902408
AI2626_v1_c3	AI2871_v1_c2	97.464	51.8234220532
AI2627_v1_c2	AI2743_v1_c2	99.375	82.7272337744
AI2627_v1_c2	AI2835_v1_c2	100.000	100.00
AI2627_v1_c2	AI2883_v1_c2	99.161	63.6561919765
AI2627_v1_c2	AI2953_v1_c2	98.630	60.5804095778
AI2627_v1_c2	AI3043_v5_c2	99.400	91.1853161101
AI2627_v1_c3	AI2631_v5_c3	100.000	100.0
AI2627_v1_c3	AI2814_v1_c4	100.000	100.00
AI2628_v1_c2	AI2745_v1_c2	99.456	84.6157395465
AI2628_v1_c2	AI2874_v1_c2	99.547	91.3346453089
AI2629_v1_c2	AI2761_v1_c2	99.546	86.7345982235
AI2629_v1_c2	AI2800_v1_c2	99.044	69.298671762
AI2629_v1_c2	AI2815_v1_c2	99.997	95.4771576121
AI2629_v1_c2	AI2836_v1_c2	99.999	100.00
AI2629_v1_c2	AI2863_v1_c2	98.863	68.1963664532
AI2629_v1_c2	AI2882_v1_c2	99.687	81.4000991531
AI2629_v1_c2	AI2931_v1_c2	98.790	65.9245507127
AI2629_v1_c2	AI3040_v1_c2	98.944	94.9993079942
AI2629_v1_c2	AN2343_v1_c2	99.154	80.5193637678
AI2629_v1_c3	AI2707_v1_c4	100.000	98.1751824818
AI2630_v1_c2	AI2648_v1_c2	98.615	54.4409542656
AI2630_v1_c2	AI2819_v5_c2	97.764	53.9188544415
AI2630_v1_c2	AI2907_v1_c2	97.261	50.5999120493
AI2630_v1_c2	AN2349_v1_c2	98.593	100.00
AI2630_v1_c3	AI2635_v1_c3	99.998	87.9848307692
AI2630_v1_c3	AI2694_v1_c4	99.968	100.00
AI2630_v1_c3	AI2840_v1_c4	99.998	100.00
AI2630_v1_c3	AI3009_v1_c4	99.996	100.00
AI2631_v5_c2	AI2655_v1_c2	99.365	65.2268448637
AI2631_v5_c2	AI2677_v1_c2	98.897	66.516293501
AI2631_v5_c2	AI2751_v1_c2	99.358	88.0610922432
AI2631_v5_c2	AI2808_v1_c2	99.752	85.9910838574
AI2631_v5_c2	AI2844_v1_c2	99.169	60.8413438155
AI2631_v5_c2	AI2942_v1_c2	99.596	72.7947840671
AI2631_v5_c2	AI2962_v1_c3	99.039	78.111278826
AI2631_v5_c2	AI3062_v1_c2	99.506	89.0389433962
AI2632_v1_c2	AI2635_v1_c2	98.873	56.7654085064
AI2632_v1_c2	AI2723_v1_c2	99.837	100.00
AI2632_v1_c2	AI2871_v1_c2	99.402	97.3934282888
AI2632_v1_c2	AI2937_v1_c2	98.839	74.3327042532
AI2632_v1_c2	AI3046_v2_c2	99.703	89.9908783383
AI2632_v1_c2	AN2347_v1_c2	98.783	64.9587141444
AI2632_v1_c3	AI2814_v1_c4	100.000	100.00
AI2633_v1_c2	AH0325_v1_c2	98.471	59.4445214302
AI2633_v1_c2	AI2647_v1_c2	98.783	75.8305196536
AI2633_v1_c2	AI2829_v1_c2	99.392	100.00
AI2633_v1_c2	AI2930_v1_c2	98.294	63.5296002665
AI2633_v1_c2	AI2968_v1_c3	98.014	55.9017232956
AI2633_v1_c2	AI3043_v5_c2	99.995	100.00
AI2633_v1_c3	AI2623_v1_c3	99.998	77.4199343545
AI2633_v1_c3	AI2777_v1_c4	99.992	100.00
AI2633_v1_c3	AI2950_v1_c3	99.972	100.00
AI2633_v1_c4	AI2667_v1_c3	99.650	91.3705068226
AI2633_v1_c4	AI2768_v1_c3	99.411	72.0463157895
AI2633_v1_c4	AI2794_v1_c3	98.304	56.0578557505
AI2633_v1_c4	AI2897_v1_c2	99.925	100.00
AI2633_v1_c4	AI2989_v1_c4	99.997	100.00
AI2634_v1_c2	AI2596_v1_c2	99.879	100.00
AI2634_v1_c2	AI2637_v1_c2	98.807	80.8544577969
AI2634_v1_c2	AI2675_v1_c2	99.609	95.1525751073
AI2634_v1_c2	AI2740_v1_c2	99.883	100.00
AI2634_v1_c2	AI2755_v2_c2	99.999	100.00
AI2634_v1_c2	AI2878_v1_c2	99.998	100.00
AI2634_v1_c2	AI2954_v5_c2	99.998	94.6803261803
AI2634_v1_c2	AI3036_v1_c2	99.481	98.6296194564
AI2634_v1_c3	AI2752_v1_c2	99.971	69.7436535919
AI2634_v1_c3	AI2815_v1_c2	99.957	53.6411855443
AI2634_v1_c3	AI2909_v1_c4	99.463	53.661683561
AI2634_v1_c3	AI2989_v1_c2	99.978	73.1717937417
AI2634_v1_c3	AI3063_v1_c2	99.936	100.00
AI2635_v1_c2	AI2623_v1_c2	99.611	51.6216858375
AI2635_v1_c2	AI2921_v1_c2	99.552	56.4397807333
AI2635_v1_c2	AI2960_v1_c2	99.948	76.1577737838
AI2635_v1_c2	AI3004_v1_c2	99.941	93.1995566739
AI2635_v1_c3	AI2622_v1_c4	99.998	82.9626551453
AI2635_v1_c3	AI2761_v1_c4	99.990	100.00
AI2635_v1_c3	AI2818_v1_c3	99.994	100.00
AI2635_v1_c3	AI2890_v1_c3	99.996	100.00
AI2635_v1_c3	AI2952_v1_c3	99.960	100.00
AI2635_v1_c3	AI3038_v1_c2	99.960	100.00
AI2635_v1_c4	AI2757_v1_c3	99.652	100.00
AI2635_v1_c4	AI2771_v2_c3	98.331	80.2772045028
AI2636_v1_c2	AI2700_v1_c2	99.859	100.00
AI2636_v1_c2	AI2962_v1_c2	99.842	100.00
AI2636_v1_c2	AI2979_v1_c2	99.863	100.00
AI2636_v1_c3	AI2761_v1_c2	98.382	74.9826464404
AI2636_v1_c3	AI2930_v1_c2	99.584	97.3847882247
AI2636_v1_c3	AN2338_v1_c2	98.321	86.9767527786
AI2636_v1_c3	AN2349_v1_c2	99.873	100.00
AI2636_v1_c4	AI2641_v1_c4	99.774	87.1267635507
AI2636_v1_c4	AI2745_v1_c4	99.990	100.00
AI2636_v1_c4	AI2776_v1_c3	99.997	100.00
AI2636_v1_c4	AI2875_v1_c3	99.996	100.00
AI2636_v1_c4	AI2904_v1_c2	99.995	100.00
AI2636_v1_c4	AI2930_v1_c3	99.994	100.00
AI2636_v1_c5	AI2593_v1_c2	99.307	100.00
AI2636_v1_c5	AI2622_v1_c2	98.955	78.7188659794
AI2636_v1_c5	AI2644_v1_c2	98.691	80.0725773196
AI2636_v1_c5	AI2686_v1_c2	99.346	76.8890721649
AI2636_v1_c5	AI2814_v1_c2	99.424	77.3374226804
AI2636_v1_c5	AI2863_v1_c2	98.974	82.3222680412
AI2636_v1_c5	AI3069_v1_c2	99.851	100.00
AI2637_v1_c2	AI2633_v1_c2	98.810	64.7973023256
AI2637_v1_c2	AI2756_v1_c2	98.917	65.8415085945
AI2637_v1_c2	AI2838_v1_c2	98.489	62.0455085945
AI2637_v1_c2	AI2874_v1_c2	98.789	68.1798301314
AI2637_v1_c2	AI2924_v1_c2	99.135	55.0706410516
AI2637_v1_c2	AI2942_v1_c2	98.737	62.446958544
AI2637_v1_c2	AI2962_v1_c3	99.978	100.00
AI2637_v1_c3	AI2683_v1_c3	100.000	100.00
AI2637_v1_c3	AI2748_v1_c4	99.992	100.00
AI2637_v1_c3	AI2777_v1_c4	99.994	100.00
AI2637_v1_c3	AI2874_v1_c3	99.998	100.00
AI2637_v1_c3	AI2902_v1_c3	99.998	100.00
AI2637_v1_c3	AI2929_v1_c4	99.998	100.00
AI2637_v1_c3	AI2993_v1_c4	100.000	100.00
AI2638_v1_c2	AI2596_v1_c2	99.895	100.00
AI2638_v1_c2	AI2648_v1_c2	98.592	73.2813933997
AI2638_v1_c2	AI2913_v1_c2	98.113	100.00
AI2638_v1_c2	AI2929_v1_c3	98.353	99.8733106338
AI2638_v1_c2	AI2973_v2_c2	99.918	59.6764195914
AI2638_v1_c2	AI3043_v5_c2	99.940	100.00
AI2638_v1_c2	AN2346_v1_c2	98.431	67.8381953903
AI2638_v1_c4	AI2691_v1_c3	99.912	67.1185571429
AI2638_v1_c4	AI2752_v1_c3	99.978	66.2488714286
AI2638_v1_c4	AI2790_v1_c3	100.000	64.2857142857
AI2638_v1_c4	AI2951_v1_c4	99.926	69.5167428571
AI2638_v1_c4	AI2969_v1_c4	99.993	68.8350285714
AI2638_v1_c4	AI3063_v1_c3	99.975	79.6683
AI2639_v1_c2	AI2960_v1_c2	99.828	70.1323251714
AI2639_v1_c2	AI3004_v1_c2	99.827	86.900920666
AI2639_v1_c3	AI2763_v1_c5	99.998	91.370785546
AI2639_v1_c3	AI2818_v1_c3	99.994	100.00
AI2639_v1_c3	AI2855_v1_c4	99.998	100.00
AI2639_v1_c3	AI2892_v1_c4	99.996	100.00
AI2639_v1_c3	AI2924_v1_c3	99.996	100.00
AI2639_v1_c3	AI2961_v1_c4	99.996	100.00
AI2639_v1_c3	AI2991_v1_c4	99.978	99.8642812255
AI2639_v1_c3	AI3028_v1_c3	99.996	100.00
AI2639_v1_c3	AN2358_v1_c8	99.774	100.00
AI2640_v1_c3	AI2594_v1_c2	99.181	79.2284962853
AI2640_v1_c3	AI2714_v1_c2	98.494	67.506526003
AI2640_v1_c3	AI2851_v1_c2	98.368	78.3025319465
AI2640_v1_c3	AI2910_v1_c2	98.302	85.6498038633
AI2640_v1_c3	AI2965_v1_c3	99.714	100.00
AI2640_v1_c3	AI3001_v1_c3	99.980	100.00
AI2640_v1_c3	AI3024_v1_c2	98.410	83.9665527489
AI2640_v1_c4	AI2630_v1_c3	99.718	80.5454462243
AI2640_v1_c4	AI2840_v1_c4	99.721	100.00
AI2640_v1_c4	AI2890_v1_c3	99.774	100.00
AI2640_v1_c4	AI2945_v1_c2	99.747	100.00
AI2640_v1_c4	AI2972_v1_c3	99.684	96.2336536995
AI2640_v1_c4	AN2342_v1_c4	99.996	100.00
AI2640_v1_c4	AN2362_v1_c3	99.772	100.00
AI2641_v1_c2	AI3041_v1_c2	99.158	64.4427981853
AI2641_v1_c3	AI2594_v1_c2	99.199	79.6210344828
AI2641_v1_c3	AI2714_v1_c2	98.515	67.5159869203
AI2641_v1_c3	AI2851_v1_c2	98.377	78.8002407848
AI2641_v1_c4	AI2662_v1_c3	99.694	100.00
AI2641_v1_c4	AI2764_v1_c5	99.640	88.41597254
AI2641_v1_c4	AI2787_v1_c5	99.773	100.00
AI2641_v1_c4	AI2823_v5_c3	99.774	100.00
AI2641_v1_c4	AI2870_v1_c3	99.876	100.00
AI2641_v1_c4	AI2915_v1_c3	99.732	100.00
AI2641_v1_c4	AI2968_v1_c3	99.390	50.6048283753
AI2641_v1_c4	AI2994_v1_c3	99.776	100.00
AI2642_v1_c2	AI2984_v2_c3	94.656	51.1353729456
AI2642_v1_c3	AI2700_v1_c4	99.695	100.00
AI2642_v1_c4	AI2721_v1_c3	99.881	100.00
AI2643_v1_c2	AI2592_v1_c2	99.901	100.00
AI2643_v1_c2	AI2634_v1_c2	98.677	54.4893023768
AI2643_v1_c2	AI2842_v1_c2	98.346	83.5063182218
AI2643_v1_c2	AI2878_v1_c2	98.710	54.1901474472
AI2643_v1_c2	AI2967_v1_c2	99.894	100.00
AI2643_v1_c2	AI3039_v1_c3	99.899	100.00
AI2644_v1_c2	AI2910_v1_c2	98.638	71.6035888357
AI2644_v1_c2	AI3025_v1_c3	98.654	57.4025390544
AI2644_v1_c2	AI3064_v2_c2	99.772	100.00
AI2644_v1_c3	AI2631_v5_c2	99.846	86.4301697867
AI2644_v1_c3	AI2651_v1_c2	97.124	51.6588202003
AI2644_v1_c3	AI2806_v1_c2	98.037	54.1654114062
AI2644_v1_c3	AI3027_v1_c2	96.624	50.5354984763
AI2644_v1_c3	AN2355_v1_c2	96.502	56.4525816282
AI2645_v1_c25	AI2645_v1_c25	100.000	98.1456953642
AI2645_v1_c26	AI2600_v1_c2	99.998	100.00
AI2645_v1_c26	AI2750_v1_c2	99.916	96.0085700667
AI2645_v1_c26	AI2784_v1_c2	99.916	91.6804861773
AI2645_v1_c26	AI2903_v1_c2	99.735	68.1301620591
AI2645_v1_c26	AI2942_v1_c2	99.884	93.6829647283
AI2645_v1_c26	AI3036_v1_c2	99.885	93.9345185891
AI2645_v1_c26	AI3064_v2_c2	99.735	69.9316587226
AI2645_v1_c32	AI3008_v1_c5	99.769	88.7736218679
AI2645_v1_c33	AN2358_v1_c5	96.889	91.2977272727
AI2645_v1_c35	AI2739_v1_c2	99.757	100.00
AI2645_v1_c36	AI3046_v2_c3	100.000	99.298245614
AI2645_v1_c37	AI2592_v1_c2	100.000	100.00
AI2645_v1_c37	AI2670_v1_c4	100.000	100.00
AI2645_v1_c37	AN2343_v1_c2	100.000	100.00
AI2646_v1_c2	AI2626_v1_c2	98.560	61.7225066313
AI2646_v1_c2	AI2655_v1_c2	99.988	100.00
AI2646_v1_c2	AI3042_v1_c2	98.565	70.830198939
AI2646_v1_c2	AN2344_v1_c2	98.759	69.6575198939
AI2646_v1_c3	AI2805_v1_c3	99.817	100.00
AI2647_v1_c2	AI2630_v1_c2	98.695	63.4113817282
AI2647_v1_c2	AI2670_v1_c2	99.824	100.00
AI2647_v1_c2	AI2825_v1_c2	98.692	79.9407630439
AI2647_v1_c2	AI2847_v1_c2	98.595	66.3540070118
AI2647_v1_c2	AI2931_v1_c2	99.728	100.00
AI2647_v1_c2	AI3069_v1_c3	99.783	89.4442689214
AI2647_v1_c3	AI2713_v1_c3	97.052	50.601562228
AI2647_v1_c3	AI2817_v1_c2	99.802	100.00
AI2648_v1_c2	AH0330_v1_c3	99.228	66.3465490716
AI2648_v1_c2	AI2649_v1_c2	99.885	100.00
AI2648_v1_c2	AI2861_v1_c2	98.622	68.7973527851
AI2648_v1_c2	AI3001_v1_c3	99.706	100.00
AI2648_v1_c3	AI2665_v1_c2	97.020	51.896640557
AI2648_v1_c3	AI3046_v2_c3	99.835	97.0742993908
AI2649_v1_c2	AI2639_v1_c2	99.380	98.6093384584
AI2649_v1_c2	AI2742_v1_c2	98.894	66.6338680963
AI2649_v1_c2	AI2844_v1_c2	99.523	78.9876269472
AI2649_v1_c2	AI2879_v1_c2	98.952	65.0398887315
AI2649_v1_c2	AI2896_v1_c2	98.779	73.4757819138
AI2649_v1_c2	AI2913_v1_c2	99.773	100.00
AI2649_v1_c2	AI3053_v1_c2	98.732	68.8974044103
AI2649_v1_c2	AN2357_v1_c2	99.142	100.00
AI2650_v1_c2	AI2612_v1_c2	98.923	57.5749453496
AI2650_v1_c2	AI2631_v5_c2	99.243	58.7872819138
AI2650_v1_c2	AI2794_v1_c3	99.789	95.088494535
AI2650_v1_c2	AI2871_v1_c2	98.891	72.4858197567
AI2650_v1_c2	AI2960_v1_c3	99.903	100.00
AI2650_v1_c2	AI3047_v1_c2	98.735	70.7200350588
AI2650_v1_c2	AN2338_v1_c2	98.896	82.71207053
AI2650_v1_c2	AN2347_v1_c2	99.838	100.00
AI2650_v1_c3	AI2723_v1_c2	98.423	73.493951262
AI2650_v1_c3	AI2929_v1_c3	96.660	64.8338816362
AI2650_v1_c3	AI3064_v2_c2	96.754	66.1986466493
AI2650_v1_c3	AN2361_v1_c2	95.950	50.8248781549
AI2651_v1_c2	AI2610_v1_c2	97.903	54.8476727013
AI2651_v1_c2	AI2630_v1_c2	97.828	58.5462601239
AI2651_v1_c2	AI3053_v1_c2	97.846	68.3041734159
AI2651_v1_c4	AI2903_v1_c2	99.983	62.4059435626
AI2651_v1_c4	AI2960_v1_c3	99.981	60.7859611993
AI2652_v1_c2	AH0326_v1_c3	99.638	65.1698577026
AI2652_v1_c2	AI2641_v1_c3	99.736	72.0418931738
AI2652_v1_c2	AI2686_v1_c2	98.756	60.0449371004
AI2652_v1_c2	AI2925_v1_c2	98.332	54.5820870283
AI2652_v1_c2	AI3062_v1_c2	98.827	75.4989399876
AI2652_v1_c3	AI2652_v1_c3	100.000	100.00
AI2652_v1_c3	AI2923_v1_c2	96.958	63.647254134
AI2652_v1_c3	AI3030_v1_c2	96.712	55.2126327241
AI2653_v1_c2	AI2586_v1_c2	98.781	62.0976634358
AI2653_v1_c2	AI2629_v1_c2	98.965	59.4906248711
AI2653_v1_c2	AI2861_v1_c2	98.788	69.7365456795
AI2653_v1_c2	AI2882_v1_c2	98.854	71.0305774386
AI2653_v1_c2	AI3021_v1_c2	99.002	87.5301711693
AI2653_v1_c2	AI3041_v1_c2	99.864	100.00
AI2653_v1_c3	AI2713_v1_c3	97.023	50.6383855527
AI2653_v1_c3	AI2794_v1_c3	96.777	53.8449608355
AI2653_v1_c3	AI2909_v1_c2	97.359	52.9023672759
AI2653_v1_c3	AI2975_v1_c2	96.784	63.5964099217
AI2653_v1_c3	AI3011_v1_c2	96.522	53.2454873803
AI2654_v1_c2	AI2592_v1_c2	99.905	100.00
AI2654_v1_c2	AI2753_v1_c2	98.830	71.2201113632
AI2654_v1_c2	AI2794_v1_c3	99.793	95.3822911941
AI2654_v1_c2	AI2870_v1_c2	98.726	54.8973458445
AI2654_v1_c2	AI2903_v1_c2	99.765	100.00
AI2655_v1_c2	AI2600_v1_c2	99.947	100.00
AI2655_v1_c2	AI2622_v1_c2	99.923	100.00
AI2655_v1_c2	AI2646_v1_c2	99.988	100.00
AI2655_v1_c2	AI2776_v1_c2	98.764	50.8171696557
AI2655_v1_c2	AI2816_v1_c2	98.624	67.5748835292
AI2655_v1_c2	AI2910_v1_c2	98.617	72.8855163884
AI2655_v1_c3	AI2923_v1_c2	97.170	64.8411183638
AI2655_v1_c3	AI2970_v1_c3	97.060	54.8839773716
AI2655_v1_c3	AI3007_v1_c2	97.901	54.8101479547
AI2655_v1_c3	AI3031_v1_c3	99.662	81.6261705831
AI2657_v1_c2	AI2772_v1_c2	99.994	100.00
AI2660_v1_c2	AH0331_v1_c2	99.774	100.00
AI2660_v1_c2	AI2606_v1_c3	98.200	62.6196202532
AI2660_v1_c2	AI2836_v1_c2	99.681	100.00
AI2660_v1_c2	AI3021_v1_c2	99.331	100.00
AI2660_v1_c2	AN2356_v1_c2	98.593	53.1305581128
AI2660_v1_c3	AI2837_v1_c2	97.866	62.6607464325
AI2660_v1_c3	AI3042_v1_c3	99.934	100.00
AI2661_v1_c4	AI2743_v1_c3	99.957	100.00
AI2661_v1_c4	AI2776_v1_c3	99.965	100.00
AI2661_v1_c4	AI2852_v1_c4	99.964	100.00
AI2661_v1_c4	AI2908_v1_c4	99.974	100.00
AI2661_v1_c4	AI3030_v1_c3	99.974	100.00
AI2661_v1_c4	AI3064_v2_c3	99.698	100.00
AI2661_v1_c4	AN2352_v1_c4	99.697	100.00
AI2662_v1_c2	AI2656_v1_c2	99.978	100.00
AI2662_v1_c2	AI2804_v2_c2	99.979	100.00
AI2662_v1_c3	AI2641_v1_c4	99.694	86.4489630793
AI2662_v1_c3	AI2693_v1_c3	99.997	100.00
AI2662_v1_c3	AI2829_v1_c3	99.695	100.00
AI2662_v1_c3	AI2866_v1_c2	99.971	100.00
AI2662_v1_c3	AI2904_v1_c2	99.972	100.00
AI2662_v1_c3	AI3009_v1_c4	99.959	100.00
AI2662_v1_c3	AN2356_v1_c3	99.695	100.00
AI2664_v1_c2	AH0326_v1_c2	99.830	100.00
AI2664_v1_c2	AI2701_v1_c2	98.784	83.5418898333
AI2664_v1_c3	AI2968_v1_c3	99.329	79.2348970252
AI2664_v1_c3	AI3049_v1_c2	99.895	100.00
AI2664_v1_c3	AI3063_v1_c2	99.067	78.29467582
AI2665_v1_c2	AI2819_v5_c2	98.729	54.9369653349
AI2665_v1_c2	AI3011_v1_c2	97.555	62.2924764982
AI2665_v1_c3	AI2599_v1_c2	99.032	91.247675812
AI2665_v1_c3	AI2840_v1_c3	98.899	95.6986092715
AI2665_v1_c3	AI2882_v1_c2	99.009	83.2983601388
AI2665_v1_c3	AI3025_v1_c3	98.857	85.7026647745
AI2665_v1_c4	AI2641_v1_c4	99.695	85.4722059954
AI2665_v1_c4	AI2908_v1_c4	99.975	100.00
AI2665_v1_c4	AI2942_v1_c3	99.996	100.00
AI2665_v1_c4	AI2975_v1_c3	99.963	100.00
AI2665_v1_c4	AI3021_v1_c3	99.961	100.00
AI2665_v1_c4	AI3069_v1_c5	99.961	100.00
AI2665_v1_c4	AN2361_v1_c3	99.737	100.00
AI2666_v1_c2	AI2747_v1_c2	99.828	90.3893471912
AI2666_v1_c3	AI2798_v1_c3	96.265	75.2499091735
AI2666_v1_c5	AI2694_v1_c4	99.998	100.00
AI2666_v1_c5	AI2775_v1_c4	99.964	100.00
AI2666_v1_c5	AI2875_v1_c3	99.966	100.00
AI2666_v1_c5	AI2907_v1_c3	99.971	100.00
AI2666_v1_c5	AI2932_v1_c4	99.972	100.00
AI2666_v1_c5	AN2335_v1_c8	99.974	100.00
AI2666_v1_c5	AN2362_v1_c3	99.960	100.00
AI2667_v1_c2	AI2623_v1_c3	99.957	82.836496465
AI2667_v1_c2	AI2682_v1_c4	99.996	100.00
AI2667_v1_c2	AI2767_v1_c3	99.980	100.00
AI2667_v1_c2	AI2823_v5_c3	99.959	100.00
AI2667_v1_c2	AI2932_v1_c4	99.968	100.00
AI2667_v1_c2	AI2970_v1_c4	99.959	100.00
AI2667_v1_c3	AI2742_v1_c3	99.656	100.00
AI2667_v1_c3	AI2757_v1_c3	99.586	100.00
AI2668_v1_c2	AI2666_v1_c2	99.993	100.00
AI2668_v1_c3	AN2349_v1_c2	97.378	100.00
AI2668_v1_c4	AI2659_v1_c3	96.111	74.8522151611
AI2668_v1_c5	AI2640_v1_c4	99.691	83.5423427673
AI2668_v1_c5	AI2739_v1_c4	99.970	100.00
AI2668_v1_c5	AI2786_v1_c3	99.960	100.00
AI2668_v1_c5	AI2945_v1_c2	99.996	100.00
AI2668_v1_c5	AI2972_v1_c3	99.936	100.00
AI2668_v1_c5	AN2345_v1_c3	99.679	100.00
AI2669_v1_c2	AI2879_v1_c2	97.493	52.0821878646
AI2669_v1_c2	AI3003_v1_c3	97.785	50.3042502917
AI2669_v1_c3	AI2591_v1_c2	98.909	79.3608514664
AI2669_v1_c3	AI2669_v1_c3	100.000	100.00
AI2669_v1_c3	AI2749_v1_c2	99.199	94.3723147272
AI2669_v1_c3	AI2874_v1_c2	99.112	89.647496058
AI2669_v1_c3	AI3040_v1_c2	99.202	100.00
AI2669_v1_c3	AN2357_v1_c2	99.200	100.00
AI2669_v1_c4	AI2618_v1_c2	99.939	61.8483935434
AI2669_v1_c4	AI2682_v1_c4	99.998	100.00
AI2669_v1_c4	AI2767_v1_c3	99.983	100.00
AI2669_v1_c4	AI3035_v5_c4	100.000	100.00
AI2669_v1_c4	AN2336_v5_c4	99.992	100.00
AI2669_v1_c4	AN2363_v1_c2	99.994	100.00
AI2670_v1_c2	AI2647_v1_c2	99.824	100.00
AI2670_v1_c2	AI2851_v1_c2	98.237	69.4340273125
AI2670_v1_c2	AI2883_v1_c2	99.868	100.00
AI2670_v1_c3	AI2674_v1_c4	99.998	100.00
AI2670_v1_c3	AI2739_v1_c4	99.968	100.00
AI2670_v1_c3	AI2766_v1_c4	99.964	100.00
AI2670_v1_c3	AI2844_v1_c4	99.961	100.00
AI2670_v1_c3	AI2868_v1_c3	99.974	100.00
AI2670_v1_c4	AI2583_v1_c2	99.777	61.3229107505
AI2670_v1_c4	AI2644_v1_c2	99.993	100.00
AI2670_v1_c4	AI2825_v1_c2	99.328	98.0470283976
AI2670_v1_c4	AI2896_v1_c2	99.777	74.8710141988
AI2670_v1_c4	AI2914_v1_c4	99.411	72.8663995943
AI2670_v1_c4	AI3054_v1_c2	99.521	75.0838742394
AI2671_v1_c2	AI3009_v1_c2	99.929	100.00
AI2671_v1_c3	AI2868_v1_c2	99.263	78.2179728651
AI2671_v1_c3	AI2903_v1_c2	99.306	99.0565442937
AI2671_v1_c3	AI2937_v1_c2	99.248	100.00
AI2671_v1_c3	AI2960_v1_c3	99.208	100.00
AI2671_v1_c3	AI2998_v1_c3	99.705	94.0274142059
AI2671_v1_c3	AI3040_v1_c2	99.609	100.00
AI2671_v1_c3	AI3054_v1_c3	99.045	74.9184197925
AI2671_v1_c3	AI3070_v1_c2	99.912	91.9019832402
AI2672_v1_c2	AI2903_v1_c2	96.715	73.7699181669
AI2672_v1_c2	AI2929_v1_c3	97.111	93.0702373159
AI2672_v1_c2	AI3003_v1_c3	96.180	56.4801022913
AI2672_v1_c3	AI2618_v1_c2	99.940	63.5418224666
AI2672_v1_c3	AI2760_v1_c4	99.970	100.00
AI2672_v1_c3	AI2821_v1_c2	99.966	100.00
AI2672_v1_c3	AI2859_v1_c3	99.941	99.691743912
AI2672_v1_c3	AI3009_v1_c4	99.960	100.00
AI2673_v1_c2	AI2760_v1_c2	96.527	63.492597137
AI2673_v1_c2	AI2908_v1_c3	99.203	62.1604539877
AI2673_v1_c2	AI2930_v1_c2	96.977	50.601607362
AI2673_v1_c2	AI3028_v1_c2	96.988	96.4326462168
AI2673_v1_c3	AI2676_v1_c4	99.998	100.00
AI2673_v1_c3	AI2757_v1_c4	99.970	100.00
AI2673_v1_c3	AI2821_v1_c2	99.966	100.00
AI2673_v1_c3	AI3018_v1_c5	99.962	100.00
AI2673_v1_c3	AI3062_v1_c3	99.990	69.9600550314
AI2673_v1_c3	AN2351_v1_c3	99.694	100.00
AI2674_v1_c2	AI2620_v1_c4	99.849	58.6421286232
AI2674_v1_c2	AI2762_v1_c2	99.701	51.9694157609
AI2674_v1_c3	AI2639_v1_c2	94.000	91.644414794
AI2674_v1_c4	AI2661_v1_c4	99.998	100.00
AI2674_v1_c4	AI2742_v1_c4	99.966	100.00
AI2674_v1_c4	AI2991_v1_c4	99.937	97.7931530845
AI2674_v1_c4	AN2341_v1_c10	99.983	75.0132520944
AI2674_v1_c4	AN2362_v1_c3	99.958	100.00
AI2675_v1_c2	AI2597_v5_c2	99.554	100.00
AI2675_v1_c2	AI2644_v1_c2	98.883	81.5409857221
AI2675_v1_c2	AI2761_v1_c2	99.674	100.00
AI2675_v1_c2	AI2836_v1_c2	99.698	100.00
AI2675_v1_c2	AI2953_v1_c2	98.466	70.5842504119
AI2675_v1_c2	AI2971_v1_c2	99.551	100.00
AI2675_v1_c2	AI3027_v1_c2	99.535	97.5533470621
AI2675_v1_c2	AI3047_v1_c2	99.581	100.00
AI2675_v1_c2	AI3064_v2_c2	98.361	73.6938110928
AI2675_v1_c2	AN2357_v1_c2	99.270	100.00
